"EventId","DER_mass_MMC","DER_mass_transverse_met_lep","DER_mass_vis","DER_pt_h","DER_deltaeta_jet_jet","DER_mass_jet_jet","DER_prodeta_jet_jet","DER_deltar_tau_lep","DER_pt_tot","DER_sum_pt","DER_pt_ratio_lep_tau","DER_met_phi_centrality","DER_lep_eta_centrality","PRI_tau_pt","PRI_tau_eta","PRI_tau_phi","PRI_lep_pt","PRI_lep_eta","PRI_lep_phi","PRI_met","PRI_met_phi","PRI_met_sumet","PRI_jet_num","PRI_jet_leading_pt","PRI_jet_leading_eta","PRI_jet_leading_phi","PRI_jet_subleading_pt","PRI_jet_subleading_eta","PRI_jet_subleading_phi","PRI_jet_all_pt","Label"
129768,131.704,43.568,101.5,39.021,-999,-999,-999,3.268,0.769,129.43,2.857,-1.411,-999,23.598,-0.666,-1.404,67.414,0.79,1.954,8.694,-0.285,139.811,1,38.419,-1.087,-1.221,-999,-999,-999,38.419,"s"
129819,-999,85.451,86.582,31.1,-999,-999,-999,2.521,16.103,94.751,1.131,-0.407,-999,25.224,0.436,1.091,28.525,-2.07,1.366,69.461,-2.344,145.213,1,41.001,1.85,-0.377,-999,-999,-999,41.001,"b"
129874,-999,111.915,53.886,10.455,-999,-999,-999,1.308,10.455,89.83,1.407,-1.365,-999,37.321,0.472,-2.186,52.509,0.483,-0.878,62.749,1.814,161.351,0,-999,-999,-999,-999,-999,-999,0,"b"
129910,138.24,32.8,55.759,197.119,3.047,969.716,-2.303,1.971,80.402,592.26,1.823,1.292,0.851,24.752,0.415,-0.639,45.128,0.475,1.331,155.446,0.937,696.019,3,337.427,1.387,-1.878,120.171,-1.66,1.236,522.379,"b"
129919,114.023,70.51,83.66,64.814,-999,-999,-999,2.073,17.463,168.421,0.827,0.162,-999,53.325,-1.421,1.217,44.105,-1.565,-2.998,30.928,0.749,189.014,1,70.99,-3.04,-1.29,-999,-999,-999,70.991,"s"
129968,88.213,46.092,60.655,69.841,3.734,472.609,-1.616,2.041,36.898,258.9,2.123,1.339,0.988,22.659,0.683,0.716,48.095,1.575,2.551,28.805,1.216,309.911,3,73.5,-0.5,-3.048,69.986,3.235,-0.721,188.147,"b"
130004,166.157,76.784,79.462,108.272,-999,-999,-999,2.653,8.245,165.903,0.708,1.051,-999,36.941,1.876,-1.862,26.162,0.182,0.18,79.852,-1.815,268.916,1,102.801,1.053,1.591,-999,-999,-999,102.801,"b"
130075,-999,88.724,21.041,2.537,-999,-999,-999,0.691,2.537,61.886,1.278,-1.379,-999,27.162,1.652,2.274,34.724,1.989,2.877,57.439,-0.496,95.893,0,-999,-999,-999,-999,-999,-999,0,"b"
130169,108.671,6.195,84.03,2.262,-999,-999,-999,3.271,2.262,75.5,0.916,-1.414,-999,39.413,0.923,-1.875,36.088,1.868,1.257,1.769,2.053,69.058,0,-999,-999,-999,-999,-999,-999,0,"s"
130328,-999,68.335,39.589,0.96,-999,-999,-999,1.516,0.96,57.105,1.184,-1.406,-999,26.143,0.266,-2.141,30.963,0.616,2.667,41.87,0.167,37.746,0,-999,-999,-999,-999,-999,-999,0,"b"
130402,136.37,61.098,78.095,43.64,-999,-999,-999,3.05,0.722,103.129,0.85,0.266,-999,32.155,1.169,2.237,27.346,-0.448,-0.35,35.085,2.46,147.875,1,43.627,1.124,-1.074,-999,-999,-999,43.627,"s"
130703,175.033,4.544,123.163,2.649,-999,-999,-999,3.245,2.649,108.295,0.72,-1.324,-999,62.949,-0.389,-1.454,45.346,0.705,1.601,18.334,1.759,143.432,0,-999,-999,-999,-999,-999,-999,0,"b"
130771,121.658,13.154,88.325,0.203,-999,-999,-999,3.076,0.203,83.951,0.822,-1.407,-999,46.07,-2.157,0.475,37.881,-1.471,-2.523,10.073,3.073,59.77,0,-999,-999,-999,-999,-999,-999,0,"s"
130778,130.524,69.199,74.209,4.145,-999,-999,-999,3.196,4.145,69.302,2.322,-1.371,-999,20.86,-1.123,-0.217,48.442,-2.272,2.766,25.03,-0.602,149.116,0,-999,-999,-999,-999,-999,-999,0,"b"
130953,111.845,109.618,73.137,20.413,-999,-999,-999,3.105,20.413,83.438,2.872,-1.413,-999,21.551,0.176,2.899,61.887,0.264,-0.28,50.663,2.449,113.737,0,-999,-999,-999,-999,-999,-999,0,"b"
130958,236.749,94.817,194.287,109.255,-999,-999,-999,3.193,15.582,306.316,2.786,1.414,-999,55.594,1.173,0.405,154.905,1.782,-2.744,33.63,2.106,381.581,1,95.818,0.717,0.007,-999,-999,-999,95.818,"b"
130967,90.348,13.343,52,87.283,1.285,154.563,0.593,1.862,111.388,328.535,1.135,1.253,0.931,30.371,0.717,-2.236,34.466,0.831,-0.378,51.391,-0.697,443.903,3,117.912,0.361,0.99,61.66,1.646,2.228,263.698,"b"
130986,-999,83.984,35.65,46.143,-999,-999,-999,1.018,46.143,69.006,0.996,-0.431,-999,34.571,0.435,-0.43,34.434,-0.391,-1.025,54.098,1.65,194.224,0,-999,-999,-999,-999,-999,-999,0,"b"
130993,64.317,39.373,46.486,72.593,-999,-999,-999,1.418,7.059,133.912,1.757,0.334,-999,23.925,1.653,2.366,42.026,0.473,-3.13,21.331,1.718,215.936,1,67.961,1.518,-0.616,-999,-999,-999,67.961,"b"
131008,344.868,177.729,198.189,5.801,-999,-999,-999,3.213,5.801,189.513,2.095,-1.327,-999,61.224,0.772,-0.921,128.29,1.737,2.144,61.622,-1.064,115.941,0,-999,-999,-999,-999,-999,-999,0,"s"
131046,92.362,22.097,62.55,3.569,-999,-999,-999,3.169,3.569,58.31,1.129,1.41,-999,27.394,0.404,1.046,30.916,-0.366,-2.163,4.137,1.409,128.011,0,-999,-999,-999,-999,-999,-999,0,"s"
131111,78.344,10.996,44.268,202.406,0.605,268.76,-0.082,0.76,28.518,427.169,0.909,1.246,0.001,61.998,0.582,-0.441,56.352,0.915,-1.124,91.932,-0.971,490.813,2,218.56,-0.206,1.795,90.259,0.4,-2.255,308.82,"b"
131255,127.048,0.721,76.455,30.711,-999,-999,-999,3.123,1.106,93.392,0.846,1.064,-999,33.468,-0.21,-2.274,28.318,1.186,1.215,31.36,1.239,111.791,1,31.606,1.996,-1.499,-999,-999,-999,31.606,"s"
131267,131.768,53.231,90.359,11.498,-999,-999,-999,3.05,11.498,88.286,1.66,-1.408,-999,33.195,0.092,2.33,55.091,-0.596,-0.641,14.378,-3.12,234.144,0,-999,-999,-999,-999,-999,-999,0,"b"
131403,120.861,16.31,46.57,377.508,0.83,143.49,5.296,0.84,19.456,546.02,1.345,1.38,0,46.81,0.56,0.071,62.943,-0.215,-0.253,269.167,-0.128,533.101,3,368.905,-1.923,3.057,35.916,-2.754,2.18,436.266,"s"
131452,144.405,11.655,83.188,229.417,0.007,94.707,3.07,1.432,21.788,374.603,2.227,1.15,0,38.149,-0.572,-1.326,84.968,0.546,-2.221,117.229,-2.104,458.639,2,138.372,1.756,1.347,113.113,1.748,0.616,251.485,"s"
131536,76.214,63.287,62.101,60.441,-999,-999,-999,1.422,5.713,153.411,1.729,-1.295,-999,36.147,1.68,1.032,62.515,1.759,2.452,16.517,-1.039,227.47,1,54.749,0.347,-1.219,-999,-999,-999,54.749,"b"
131630,108.348,10.787,72.824,121.594,2.17,189.325,3.091,1.967,1.267,222.094,2.907,1.175,0.955,21.757,0.48,-0.766,63.256,1.834,0.66,52.031,0.471,234.747,2,82.273,3.151,-3.107,54.808,0.981,-2.161,137.081,"s"
131697,80.247,55.418,67.395,0.114,-999,-999,-999,2.57,0.114,69.829,1.344,-1.4,-999,29.793,-1.092,-1.66,40.036,-1.487,0.88,22.931,-3.095,31.301,0,-999,-999,-999,-999,-999,-999,0,"b"
131712,100.055,44.851,68.975,3.104,-999,-999,-999,2.976,3.104,69.105,1.294,-1.404,-999,30.12,-0.779,1.312,38.985,-1.065,-1.65,13.889,2.032,64.182,0,-999,-999,-999,-999,-999,-999,0,"b"
131744,156.04,101.011,83.595,44.821,-999,-999,-999,2.475,3.737,138.046,2.106,0.924,-999,30.439,0.009,1.677,64.116,0.108,-2.133,43.941,1.634,204.323,1,43.49,-2.042,-0.381,-999,-999,-999,43.49,"b"
131803,140.438,24.514,106.033,54.416,-999,-999,-999,3.007,3.011,145.157,2.323,-1.277,-999,28.17,0.747,-2.65,65.433,-0.66,0.007,18.504,0.727,184.95,1,51.555,-0.287,-3.133,-999,-999,-999,51.555,"b"
131806,121.673,29.219,70.707,182.37,6.117,1486.912,-8.467,1.216,0.567,305.417,0.749,1.403,0.939,69.556,-1.143,2.458,52.113,-1.707,-2.747,78.147,3.074,258.816,2,151.406,2.117,-0.213,32.341,-4,0.104,183.747,"s"
131819,-999,76.422,18.751,1.59,-999,-999,-999,0.74,1.59,50.257,1.397,-1.297,-999,20.965,1.499,2.744,29.293,0.798,2.981,49.9,-0.228,46.913,0,-999,-999,-999,-999,-999,-999,0,"b"
131945,129.71,30.815,94.914,34.606,-999,-999,-999,2.675,0.338,137.657,0.488,-1.413,-999,69.354,1.141,2.73,33.861,1.384,0.067,12.872,-1.594,138.756,1,34.442,0.495,-0.526,-999,-999,-999,34.442,"s"
132065,125.646,93.527,68.755,73.42,-999,-999,-999,2.197,22.951,147.621,1.187,0.372,-999,33.562,1.673,2.337,39.847,0.927,0.27,62.156,2.713,192.912,1,74.213,-0.274,-0.66,-999,-999,-999,74.213,"s"
132082,193.377,54.976,152.547,43.252,3.495,280.572,-2.592,3.159,11.963,197.164,2.181,-1.379,0.046,32,0.188,1.003,69.807,2.387,-1.264,12.176,2.557,326.085,2,49.259,-2.427,1.338,46.098,1.068,-2.519,95.357,"b"
132131,109.887,13.368,62.009,74.743,-999,-999,-999,2.686,20.27,131.268,1.588,1.295,-999,23.985,-0.658,-0.439,38.091,0.034,-3.034,53.96,-2.738,191.651,1,69.192,0.572,0.222,-999,-999,-999,69.192,"s"
132176,-999,135.861,137.404,61.798,-999,-999,-999,2.781,2.231,174.214,2.238,-1.41,-999,34.748,-2.445,0.28,77.763,-0.708,2.452,88.806,-1.917,137.685,1,61.703,-1.43,0.37,-999,-999,-999,61.703,"b"
132251,72.971,42.458,62.807,0.473,-999,-999,-999,2.456,0.473,60.833,0.806,-1.407,-999,33.687,-1.795,0.064,27.145,-0.807,2.312,26.776,-2.158,55.241,0,-999,-999,-999,-999,-999,-999,0,"b"
132255,89.464,25.645,61.183,3.05,-999,-999,-999,3.093,3.05,61.255,1.1,1.384,-999,29.173,-0.289,2.531,32.082,-0.265,-0.561,5.151,2.439,130.827,0,-999,-999,-999,-999,-999,-999,0,"s"
132305,-999,73.252,110.736,74.118,0.935,79.729,2.885,2.292,41.499,227.903,0.63,-0.988,0,68.429,-0.652,-0.628,43.109,0.429,-2.649,112.061,2.525,408.65,2,78.915,2.229,-0.082,37.449,1.294,-1.152,116.365,"b"
132319,92.805,30.677,66.618,36.834,-999,-999,-999,2.806,19.812,107.013,2.072,-1.401,-999,23.465,2.08,-1.195,48.615,2.072,2.282,18.984,1.224,209.812,1,34.933,2.845,-0.544,-999,-999,-999,34.933,"b"
132334,262.458,63.373,140.589,124.563,-999,-999,-999,2.472,2.459,257.868,0.988,1.412,-999,66.693,0.634,2.008,65.907,1.712,-2.051,66.08,-3.053,317.499,1,125.268,-0.366,0.05,-999,-999,-999,125.268,"b"
132337,73.855,2.922,54.894,21.161,-999,-999,-999,2.706,21.161,49.664,1.389,1.284,-999,20.789,-0.842,-2.78,28.875,0.309,1.054,2.963,1.371,113.257,0,-999,-999,-999,-999,-999,-999,0,"b"
132451,78.787,0.499,50.395,141.238,1.656,93.129,-0.285,1.088,41.87,226.07,0.764,1.022,0.438,51.497,-0.42,-0.86,39.321,-1.385,-0.355,54.521,-0.366,279.278,3,60.73,-1.46,2.623,39.57,0.195,2.437,135.252,"b"
132461,88.512,2.51,62.299,12.154,-999,-999,-999,2.942,12.154,58.346,0.902,0.097,-999,30.674,0.654,0.975,27.673,-0.14,-1.858,11.024,-2.001,143.271,0,-999,-999,-999,-999,-999,-999,0,"b"
132578,19.445,54.48,16.395,24.169,-999,-999,-999,0.632,24.169,52.692,1.21,-1.391,-999,23.847,-2.012,0.098,28.845,-2.173,0.709,26.123,-2.68,94.88,0,-999,-999,-999,-999,-999,-999,0,"b"
132586,81.604,27.123,56.187,1.822,-999,-999,-999,3.068,1.822,55.457,1.154,-1.409,-999,25.743,-1.458,0.857,29.714,-1.093,-2.19,6.497,1.391,116.401,0,-999,-999,-999,-999,-999,-999,0,"s"
132587,184.2,1.07,85.912,69.252,3.175,531.948,-0.147,2.863,78.11,390.884,0.703,0.923,0.747,51.323,-0.949,-2.82,36.068,-0.684,0.031,81.122,0.051,455.988,3,121.722,0.047,1.397,89.133,-3.128,-1.731,303.494,"s"
132620,116.413,45.27,83.858,78.271,2.48,162.147,3.562,2.2,23.489,239.166,1.938,-0.715,0.061,32.249,-0.876,2.993,62.498,-0.184,-1.201,47.732,-0.347,289.058,3,55.088,-1.018,1.638,44.99,-3.498,2.165,144.418,"s"
132856,-999,83.608,54.587,28.865,-999,-999,-999,1.732,28.865,68.107,1.343,-1.012,-999,29.073,1.27,-0.171,39.034,2.09,-1.696,44.772,1.457,70.834,0,-999,-999,-999,-999,-999,-999,0,"b"
132915,88.872,52.784,70.337,8.197,-999,-999,-999,2.69,8.197,66.268,1.655,-1.399,-999,24.962,1.296,-2.435,41.306,2.35,0.039,20.216,2.342,86.586,0,-999,-999,-999,-999,-999,-999,0,"b"
132947,-999,89.627,28.974,32.246,-999,-999,-999,1.192,32.246,51.012,1.201,-1.346,-999,23.178,-0.712,-1.707,27.835,-1.125,-0.589,74.541,2.193,135.327,0,-999,-999,-999,-999,-999,-999,0,"b"
132962,190.854,82.552,116.584,5.143,-999,-999,-999,3.518,5.143,71.535,2.135,-1.324,-999,22.816,2.022,0.822,48.718,-0.319,-2.835,36.084,-0.047,107.516,0,-999,-999,-999,-999,-999,-999,0,"b"
133007,-999,77.435,60.435,23.428,-999,-999,-999,1.547,23.428,85.554,1.078,-1.375,-999,41.168,2.243,3.12,44.386,1.883,-1.659,43.23,0.509,112.459,0,-999,-999,-999,-999,-999,-999,0,"b"
133052,127.798,26.165,89.752,175.159,3.451,888.832,-2.891,1.251,5.695,464.693,0.867,1.383,0.634,80.953,-0.437,-0.764,70.173,-0.873,-1.937,49.777,-1.491,460.236,2,171.99,2.019,2.597,141.577,-1.432,0.616,313.567,"s"
133076,103.065,21.143,74.728,21.219,2.561,129.005,2.403,2.771,31.03,175.257,1.573,1.058,0.939,29.833,-1.957,-2.838,46.929,-2.331,-0.093,2.49,-2.814,188.096,3,34.099,-3.292,-1.405,32.891,-0.73,2.587,98.495,"b"
133144,-999,66.163,27.495,27.127,-999,-999,-999,1.118,27.127,51.775,1.04,-0.89,-999,25.375,-1.097,0.176,26.399,-1.194,-0.937,41.556,2.106,122.725,0,-999,-999,-999,-999,-999,-999,0,"b"
133174,73.774,72.322,58.97,17.836,-999,-999,-999,2.42,17.836,59.795,1.402,-1.299,-999,24.899,1.8,0.896,34.896,0.987,-1.383,38.914,2.146,169.524,0,-999,-999,-999,-999,-999,-999,0,"b"
133203,143.418,85.603,114.821,36.108,-999,-999,-999,3.165,1.666,131.934,1.071,-1.412,-999,47.023,1.108,2.291,50.384,2.303,-0.64,46.702,-2.801,157.677,1,34.527,3.441,0.304,-999,-999,-999,34.527,"b"
133282,94.816,63.96,77.982,30.882,-999,-999,-999,2.341,1.804,90.775,1.543,-1.011,-999,23.298,-0.972,-1.083,35.947,1.126,-0.044,37.561,2.068,211.513,1,31.53,-0.614,-2.729,-999,-999,-999,31.53,"b"
133319,113.764,52.468,77.258,34.083,-999,-999,-999,3.344,20.528,99.492,0.753,1.395,-999,36.954,-0.668,-1.694,27.836,-1.926,1.49,24.863,-1.801,142.931,1,34.701,2.046,0.728,-999,-999,-999,34.701,"b"
133375,164.381,2.709,96.711,40.063,-999,-999,-999,3.423,40.063,56.084,0.933,1.13,-999,29.019,0.462,2.574,27.065,-1.859,0.058,31.361,0.151,183.174,0,-999,-999,-999,-999,-999,-999,0,"s"
133438,116.928,29.316,74.964,297.72,2.402,325.495,0.391,0.876,32.735,534,2.039,0.712,0.913,61.222,1.353,3.008,124.845,0.992,2.21,133.26,1.982,642.339,2,316.947,0.153,-1.035,30.985,2.555,0.31,347.932,"s"
133466,67.22,63.083,58.509,31.025,-999,-999,-999,1.719,31.025,63.552,1.132,-1.147,-999,29.802,0.02,-2.9,33.749,-1.498,2.575,29.56,-0.461,145.377,0,-999,-999,-999,-999,-999,-999,0,"b"
133472,-999,68.435,68.396,0.647,-999,-999,-999,2.003,0.647,73.303,0.713,-1.396,-999,42.801,-2.288,0.088,30.502,-1.159,-1.567,49.877,2.576,56.974,0,-999,-999,-999,-999,-999,-999,0,"b"
133772,70.326,15.554,33.957,151.702,2.404,219.599,-0.841,0.933,25.977,242.485,0.617,1.361,0.906,47.849,-0.176,-2.042,29.525,-0.399,-1.136,82.867,-1.452,422.484,2,129.114,0.425,1.528,35.996,-1.98,2.636,165.11,"b"
133773,86.186,2.051,44.49,311.363,1.082,380.688,0.475,0.633,122.108,728.471,1.274,0.848,0.974,61.255,-0.34,2.717,78.051,-0.964,2.611,172.411,2.593,872.801,3,196.535,-1.417,0.721,188.289,-0.335,-1.113,589.165,"b"
133922,106.635,13.346,80.279,34.88,-999,-999,-999,2.478,34.88,83.09,0.53,-1.263,-999,54.314,-1.037,2.311,28.775,-0.2,-0.021,5.58,-1.131,245.685,0,-999,-999,-999,-999,-999,-999,0,"s"
133965,223.305,5.33,99.266,94.998,4.257,424.456,-4.43,2.918,53.515,174.084,0.635,0.846,0.223,44.05,-0.399,-2.49,27.983,-2.29,1.571,90.74,1.466,256.364,2,60.904,2.446,-1.011,41.147,-1.811,3.113,102.051,"b"
133970,105.6,45.437,54.382,96.006,0.28,134.86,-0.017,2.025,23.698,207.556,1.353,1.353,0,23.918,2.412,1.215,32.353,1.162,2.808,58.617,1.71,307.886,2,111.649,0.088,-1.215,39.635,-0.192,2.048,151.285,"b"
134054,174.512,119.188,172.159,21.262,0.732,103.215,-0.026,2.655,2.386,276.892,1.292,-1.414,0.934,78.002,0.366,-2.534,100.779,0.424,1.095,53.916,-0.788,307.941,2,50.641,0.695,2.266,47.47,-0.038,-1.358,98.111,"b"
134128,92.15,37.489,71.159,11.919,-999,-999,-999,3.077,11.919,63.813,1.785,-1.407,-999,22.915,-0.167,-0.299,40.898,0.985,2.554,10.144,-1.392,84.58,0,-999,-999,-999,-999,-999,-999,0,"b"
134451,-999,92.595,29.073,0.82,-999,-999,-999,0.993,0.82,60.909,1.734,-1.358,-999,22.275,-0.509,1.721,38.633,0.153,0.981,56.417,-1.903,79.503,0,-999,-999,-999,-999,-999,-999,0,"b"
134460,-999,79.631,50.423,3.301,-999,-999,-999,1.717,3.301,58.793,1.419,-1.411,-999,24.304,-0.936,1.937,34.489,0.331,3.095,49.391,-0.579,102.56,0,-999,-999,-999,-999,-999,-999,0,"b"
134831,-999,86.645,17.437,18.364,-999,-999,-999,0.661,18.364,52.586,1.169,-1.231,-999,24.239,-0.883,0.19,28.347,-0.368,-0.225,68.003,-3.04,143.268,0,-999,-999,-999,-999,-999,-999,0,"b"
134908,-999,111.184,129.037,5.349,-999,-999,-999,2.245,5.349,134.056,0.92,-1.414,-999,69.833,1.664,1.789,64.223,0.835,-2.408,64.324,-0.318,177.158,0,-999,-999,-999,-999,-999,-999,0,"s"
134946,97.499,10.115,30.506,273.003,0.397,103.858,0.119,1.056,121.56,377.925,1.213,1.15,0,26.81,-1.129,1.38,32.523,-1.643,0.458,221.651,0.578,445.389,3,114.18,-0.597,-1.695,98.312,-0.2,-2.601,318.592,"b"
135126,137.076,83.967,92.388,0.681,-999,-999,-999,2.915,0.681,87,1.911,-1.355,-999,29.883,0.517,0.306,57.117,1.552,3.03,32.174,-0.518,117.556,0,-999,-999,-999,-999,-999,-999,0,"b"
135196,127.089,12.476,87.62,161.755,1.8,734.141,-0.809,1.308,254.744,985.657,0.512,1.268,0.024,98.479,-1.2,2.001,50.375,-1.701,0.792,40.81,1.068,1061.159,3,330.214,-0.863,3.028,233.905,0.937,-1.308,836.803,"s"
135210,287.456,49.698,232.749,92.357,-999,-999,-999,2.813,66.43,230.209,1.853,1.33,-999,69.364,-2.29,-0.342,128.543,-0.813,-2.736,7.052,-0.795,313.252,1,32.301,-0.914,1.552,-999,-999,-999,32.301,"b"
135262,170.485,11.304,119.986,36.342,-999,-999,-999,3.219,36.342,110.722,1.247,-1.412,-999,49.273,-1.2,2.255,61.449,-2.044,-0.922,24.773,-0.631,235.323,0,-999,-999,-999,-999,-999,-999,0,"b"
135498,80.957,44.831,58.376,24.337,-999,-999,-999,2.995,24.337,58.425,0.938,1.407,-999,30.149,1.526,0.047,28.276,1.661,-2.945,20.146,-0.504,65.326,0,-999,-999,-999,-999,-999,-999,0,"b"
135681,98.179,54.915,60.264,36.3,-999,-999,-999,2.577,36.3,62.927,1.169,1.281,-999,29.006,0.471,-0.73,33.922,0.484,1.847,26.632,-0.457,166.568,0,-999,-999,-999,-999,-999,-999,0,"s"
135794,98.22,24.597,63.399,91.332,-999,-999,-999,2.288,2.211,166.416,2.536,1.334,-999,21.856,-0.447,-3,55.435,-0.487,0.996,47.2,1.481,136.117,1,89.126,-1.672,-1.709,-999,-999,-999,89.126,"s"
135904,97.895,61.803,83.168,56.276,-999,-999,-999,1.817,1.333,143.857,0.741,-1.036,-999,49.537,-0.733,-2.679,36.715,0.842,-1.774,26.014,1.34,151.198,1,57.606,-0.93,0.622,-999,-999,-999,57.606,"b"
135962,82.694,23.816,46.684,159.411,3.23,550.458,-1.714,1.078,6.652,318.292,1.087,1.413,0.109,41.922,0.786,-2.678,45.591,1.461,-1.838,79.497,-2.236,405.764,2,156.017,0.669,0.409,74.762,-2.561,2.265,230.779,"b"
136006,152.029,66.245,101.259,71.663,-999,-999,-999,2.904,38.699,134.07,1.287,1.414,-999,40.735,-0.343,2.963,52.429,0.598,0.216,52.445,1.583,194.676,1,40.905,1.702,-1.281,-999,-999,-999,40.905,"s"
136009,121.056,36.306,94.671,20.236,-999,-999,-999,2.932,20.236,96.037,1.456,-1.414,-999,39.1,-1.062,-0.238,56.937,-0.79,3.126,12.622,1.638,106.406,0,-999,-999,-999,-999,-999,-999,0,"s"
136027,-999,67.67,44.251,0.282,-999,-999,-999,1.628,0.282,58.529,1.067,-1.413,-999,28.315,-0.661,1.845,30.213,-1.319,-2.949,43.07,-0.516,46.53,0,-999,-999,-999,-999,-999,-999,0,"b"
136082,-999,65.237,172.226,84.861,2.013,206.491,-0.974,4.113,41.284,252.04,0.86,-1.387,0.26,36.327,-2.223,2.864,31.225,0.971,-0.828,102.427,0.402,361.418,3,97.72,0.809,-2.851,49.693,-1.204,-0.698,184.488,"b"
136086,93.583,68.646,72.998,34.775,-999,-999,-999,2.173,3.747,114.854,2.404,-1.171,-999,23.2,1.745,-1.547,55.78,0.536,0.258,21.319,-3.077,235.241,1,35.874,-0.15,2.739,-999,-999,-999,35.874,"b"
136119,51.093,80.678,42.235,38.552,-999,-999,-999,1.396,0.599,105.461,1.591,-0.655,-999,25.665,0.785,-0.181,40.835,1.189,1.155,40.87,-1.67,188.692,1,38.96,0.62,2.923,-999,-999,-999,38.96,"b"
136165,-999,77.74,88.387,1.616,-999,-999,-999,2.579,1.616,59.371,1.348,-1.406,-999,25.286,-1.207,-3.005,34.085,1.056,-1.77,47.717,0.832,92.056,0,-999,-999,-999,-999,-999,-999,0,"b"
136179,90.886,80.17,71.606,57.287,-999,-999,-999,3.059,6.943,137.199,3.156,-1.414,-999,20.072,0.32,2.917,63.355,0.126,-0.136,45.166,-1.83,311.844,1,53.772,-0.515,2.264,-999,-999,-999,53.772,"b"
136197,358.146,49.638,143.125,174.682,0.85,105.755,1.619,2.701,20.669,431.054,0.211,1.41,0.014,134.438,1.757,2.808,28.427,0.462,0.439,95.988,1.429,547.88,3,133.934,0.917,-0.901,66.968,1.766,-1.478,268.189,"b"
136388,-999,91.558,36.023,22.919,-999,-999,-999,1.112,22.919,66.613,0.831,-1.293,-999,36.385,-1.147,0.146,30.228,-1.713,1.102,78.672,-2.743,217.16,0,-999,-999,-999,-999,-999,-999,0,"b"
136427,90.811,43.206,69.867,2.014,-999,-999,-999,3.025,2.014,60.885,1.485,-1.393,-999,24.501,0.615,1.942,36.384,1.807,-1.56,14.185,0.952,45.775,0,-999,-999,-999,-999,-999,-999,0,"s"
136448,-999,99.55,50.306,50.925,-999,-999,-999,1.662,1.187,115.215,1.48,-1.267,-999,25.819,1.215,-1.263,38.206,0.262,-2.624,87.214,1.58,150.817,1,51.19,0.449,-1.054,-999,-999,-999,51.19,"b"
136452,104.964,9.237,64.614,33.065,-999,-999,-999,2.702,0.492,96.152,0.918,-0.163,-999,32.659,-0.443,0.206,29.995,0.278,2.81,31.727,3.111,110.721,1,33.498,-1.064,-0.562,-999,-999,-999,33.498,"b"
136464,90.611,1.289,65.223,9.54,-999,-999,-999,3.097,9.54,63.133,0.948,-0.721,-999,32.402,-1.209,-1.045,30.732,-1.73,2.008,10.876,2.079,178.7,0,-999,-999,-999,-999,-999,-999,0,"s"
136607,129.83,60.681,83.524,1.515,-999,-999,-999,3.159,1.515,83.169,1.515,0.512,-999,33.069,-2.05,-2.243,50.1,-1.595,0.883,18.375,-2.248,121.887,0,-999,-999,-999,-999,-999,-999,0,"b"
136621,116.705,101.064,98.382,13.907,-999,-999,-999,2.45,26.306,130.831,1.697,-1.28,-999,35.537,-0.474,-0.41,60.291,-1.585,-2.593,43.719,0.904,143.19,1,35.003,2.227,1.472,-999,-999,-999,35.003,"b"
136629,86.633,43.763,69.084,1.835,-999,-999,-999,2.723,1.835,68.658,1.226,-1.406,-999,30.838,0.838,-0.761,37.82,1.387,2.855,15.714,0.627,75.103,0,-999,-999,-999,-999,-999,-999,0,"b"
136647,44.419,50.039,31.232,81.734,1.186,75.634,-0.056,0.974,34.32,171.116,0.796,0.242,0,37.047,-1.945,2.43,29.485,-2.246,1.503,37.628,-3.081,313.149,2,52.894,-0.049,-0.687,51.69,1.137,-1.341,104.584,"b"
136696,126.58,10.033,86.348,76.548,7.101,1360.56,-12.253,2.264,1.513,175.755,1.421,1.212,0.953,39.975,0.1,-3.003,56.805,0.19,-0.742,35.607,-0.965,154.27,2,45.035,-4.144,2.106,33.94,2.957,1.517,78.974,"s"
136736,113.437,16.25,50.532,216.675,4.187,832.969,-1.554,1.341,0.919,316.178,1.619,1.176,0.84,31.93,-0.737,1.334,51.685,-0.809,-0.005,152.059,0.179,353.704,2,169.341,0.412,-3.09,63.222,-3.775,-2.265,232.563,"s"
136810,90.924,24.722,69.18,42.637,-999,-999,-999,2.789,1.91,119.093,2.706,-1.396,-999,21.044,-2.018,0.721,56.936,-2.374,-2.045,10.618,-3.099,153.476,1,41.112,-0.868,1.088,-999,-999,-999,41.112,"b"
136820,35.043,74.032,30.676,41.687,-999,-999,-999,1.064,3.867,98.58,1.194,-0.555,-999,27.533,0.922,-1.562,32.869,1.146,-2.602,43.494,0.129,177.383,1,38.178,0.297,1.903,-999,-999,-999,38.178,"b"
136849,-999,75.595,45.004,1.536,-999,-999,-999,1.628,1.536,50.403,1.264,-1.413,-999,22.258,1.644,1.557,28.145,0.051,1.892,51.091,-1.411,66.13,0,-999,-999,-999,-999,-999,-999,0,"b"
136856,-999,83.55,166.85,23.265,-999,-999,-999,2.813,23.265,165.274,0.765,-1.411,-999,93.657,0.963,2.831,71.617,0.428,-0.691,57.923,0.72,266.698,0,-999,-999,-999,-999,-999,-999,0,"b"
